,bit_close,nas_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,ada_close**2
711,0.009423147143469174,10902.8,26664.4,2.6984189872523854,77.669998,3288.4,0.21293465618233837,110.102501,8.879570208747126e-05,7.281465030764189
712,0.00943731147289795,10941.17,26828.47,2.6442630098289848,85.040001,3299.9,0.21184451020621795,112.277496,8.906284783649128e-05,6.992126865149841
713,0.009263466425008134,10998.4,27201.52,2.6472540542648297,85.309998,3316.0,0.20700687221622507,112.8675,8.581181020725298e-05,7.007954027821578
714,0.00920698789330962,11108.07,27386.98,2.6347922880138865,86.709999,3344.3,0.20985233164240405,113.355003,8.476862606754992e-05,6.942130400977451
715,0.009268825688199658,11010.98,27433.48,2.680714677293556,84.849998,3344.8,0.2117069755621105,111.995003,8.591112963822986e-05,7.186231181057094
716,0.009193200835655276,10968.36,27791.44,2.6365591521004728,82.239998,3352.7,0.21028740656527004,111.650002,8.451494160469287e-05,6.951444162524764
717,0.0093903617227733,10782.82,27686.91,2.6974272878150534,76.879997,3367.7,0.21689501751653248,108.5,8.817889328452593e-05,7.2761139730492745
718,0.009305024857123909,11012.24,27976.84,2.6978002741419527,82.610001,3370.1,0.21441535990801106,114.402496,8.658348759169382e-05,7.278126319160395
719,0.00922446085639501,11042.5,27896.72,2.660807515306049,81.839996,3370.1,0.2128356101202312,114.43,8.509067809116377e-05,7.079896633509151
720,0.009212273821870485,11019.3,27931.02,2.6886189398728044,81.300003,3379.8,0.20819877053012883,115.639999,8.486598896912023e-05,7.228671803842762
721,0.009101544212246565,11210.84,27778.07,2.6975156127007556,81.660004,3392.6,0.20821055332248334,122.607498,8.283810704747895e-05,7.276590480764333
722,0.009225379010162347,11146.46,27692.88,2.7812672811211443,81.089996,3372.7,0.2117124317603022,121.385002,8.5107617881144e-05,7.735447689035002
723,0.009192552124601239,11264.95,27739.73,2.735448336443748,82.769997,3372.7,0.20809604133866028,121.410004,8.450301456351074e-05,7.482677601352868
724,0.009291522161406057,11311.8,27930.33,2.8425613694305123,83.809998,3372.7,0.2125784149432247,126.834999,8.633238407589988e-05,8.08015513897867
725,0.009227663393474493,11379.72,28308.46,2.8342375993809825,83.080002,3427.5,0.2103243522292173,127.202499,8.514977170326919e-05,8.032902769744874
726,0.009374609356619991,11466.47,28248.44,2.9709844460874377,86.349998,3442.9,0.21578919893571938,127.5,8.788330058922709e-05,8.82674857889348
727,0.009341787888026526,11665.06,28331.92,2.945191904464358,86.019997,3480.3,0.21186960886324133,127.730003,8.726900094487911e-05,8.674155354122393
728,0.009406325960501555,11625.34,28492.27,3.0596065501047467,83.800003,3485.3,0.2081493280850474,126.282501,8.84789680752055e-05,9.36119224144387
729,0.009332262808836773,11695.63,28653.87,3.0226381897418824,85.550003,3504.4,0.20791048860783268,131.477493,8.709112913319801e-05,9.136341626086084
730,0.009253559549645747,11775.46,28430.05,2.854952957614715,90.82,3498.9,0.20764480393354978,133.744995,8.562836433884e-05,8.150756390193008
731,0.00914235351357828,11939.67,28645.66,2.8237886259620915,92.18,3526.9,0.20071543664365737,138.210007,8.35826277672371e-05,7.973782204112877
732,0.009354499047860404,12056.44,29100.5,2.941011106965583,90.220001,3579.2,0.20125017305588436,143.464996,8.75066524364212e-05,8.649546331294925
733,0.009661533320826397,11458.1,28292.73,3.224900519400036,82.540001,3461.5,0.2202200566662304,130.154999,9.334522610943874e-05,10.399983360026622
734,0.009729441748042942,11313.13,28133.31,3.1243135807207274,82.010002,3417.6,0.21792695995566347,126.224998,9.46620367285609e-05,9.761335350675973
735,0.009978471500892759,10847.69,27500.89,3.3147673836293117,78.690002,3335.5,0.20765734806776562,119.129997,9.956989349412898e-05,10.987682807572712
736,0.009868413137822562,11141.56,27940.47,3.272993667383612,81.910004,3400.3,0.2019057326383589,127.150002,9.738557785874895e-05,10.712487546733225
737,0.009833732612865837,10919.59,27534.58,3.208227719769589,78.980003,3340.6,0.20178403405423823,123.1175,9.670229710134117e-05,10.292725101897977
