,bit_close,nas_close,eth_close,dow_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,eth_close**2
391,0.0135668963332131,8102.01,0.07756993023424916,26597.05,28.459999,2930.8,0.2079318097606516,47.7925,0.00018406067611615105,0.006017094076546281
392,0.013958766714497198,8106.29,0.08051761398690618,26462.08,27.66,2926.3,0.21203242212933238,46.727501,0.0001948471681897549,0.006483086162144431
393,0.01393253062705085,8133.96,0.08060577523101457,26543.33,27.879999,2941.5,0.20910881422940286,44.522499,0.00019411540967370996,0.006497291000592842
394,0.013932721338072537,8149.39,0.08066580420755812,26554.39,27.690001,2942.9,0.21464433685965106,44.8325,0.0001941207238843818,0.006506971968452101
395,0.013765378703387473,8095.39,0.07873983945758514,26592.91,27.629999,2948.5,0.21258397722649508,45.25,0.0001894856508476734,0.006199962317806282
396,0.01373872340187967,8049.64,0.079605807012046,26430.14,26.809999,2923.1,0.21342580039052733,45.1175,0.00018875252071335607,0.006337084510039112
397,0.013600875875143328,8036.77,0.07881836097427779,26307.79,28.290001,2917.6,0.20588194598634807,45.797501,0.00018498382457105578,0.0062123340266715555
398,0.013248021033346673,8164.0,0.07758376748963997,26504.95,28.219999,2947.6,0.20519727744200167,45.752499,0.00017551006129999585,0.006019240977886515
399,0.013238348078065596,8123.29,0.07589597383167032,26438.48,27.42,2932.4,0.21220647087307856,44.962502,0.00017525385983602307,0.0057601988438575865
400,0.013019410016362285,7963.76,0.0758505607111516,25965.09,26.66,2890.8,0.2189270069100047,43.2775,0.0001695050371741546,0.0057533075601960935
401,0.01298324557699945,7943.32,0.07649463867242637,25967.33,27.09,2887.2,0.2195143657262505,43.48,0.0001685646657126758,0.005851429745625068
402,0.012741504634505829,7910.59,0.07647374916814074,25828.36,27.209999,2872.7,0.23045906703332625,42.547501,0.0001623459403511335,0.005848234311831707
403,0.01251190228046251,7916.94,0.07578759390674827,25942.37,27.959999,2886.9,0.22588787853703984,42.205002,0.00015654769867584295,0.005743759390174188
404,0.011245939827228976,7647.02,0.07119212415682152,25324.99,26.24,2807.1,0.2049325420122927,39.612499,0.0001264711625976549,0.0050683185419602905
405,0.011230697937765897,7734.49,0.06787220548788366,25532.05,27.32,2839.2,0.20573162156241892,40.509998,0.0001261285761693392,0.004606636277789504
406,0.011058365952457436,7822.15,0.06365084521264351,25648.02,27.58,2855.0,0.19282561190036082,39.895,0.00012228745753846987,0.0040514300962839036
407,0.011308226699901556,7898.05,0.06197802264759842,25862.68,28.01,2878.6,0.1948987984551391,40.047501,0.00012787599109636644,0.0038412752913062225
408,0.011749550573389203,7816.28,0.06462391222862196,25764.0,27.5,2862.0,0.1973243819931278,39.1325,0.00013805193867663055,0.004176250031732635
409,0.011238784263805134,7702.38,0.06324030051202029,25679.9,26.68,2843.9,0.18472525278119753,37.9375,0.0001263102717283539,0.003999335608850634
410,0.011207601390110837,7785.72,0.06251278997219602,25877.33,27.35,2866.1,0.1767563197815368,38.764999,0.00012561032891961438,0.003907848910107891
411,0.011378409764511719,7750.84,0.06370366140262099,25776.61,27.41,2857.4,0.17839504631823547,38.049999,0.00012946820876913562,0.004058156476099783
412,0.011248140697677876,7628.28,0.06375924885415257,25490.47,26.360001,2819.4,0.1781296739960957,36.830002,0.00012652066915475732,0.004065241814445756
413,0.011153529197633448,7637.01,0.0631801137849587,25585.69,26.440001,2831.8,0.17190000300767164,36.287498,0.00012440121356246183,0.003991726777880329
414,0.010709233939197767,7607.35,0.06059326456077436,25347.77,29.049999,2805.1,0.17313338288976143,35.8325,0.00011468769156446532,0.0036715437101319938
415,0.010738171774556332,7547.31,0.06080643993324172,25126.41,28.09,2780.1,0.17214699290661292,35.084999,0.00011530833305987828,0.003697423137354933
416,0.010985005424866794,7567.72,0.06283600069263326,25169.88,28.030001,2790.4,0.17597817746866876,34.7775,0.00012067034418435289,0.003948362983044607
417,0.010838108210372562,7453.15,0.061707492159723355,24815.04,27.41,2752.6,0.17474570694845248,33.865002,0.00011746458957974514,0.0038078145886423194
418,0.010863118931312742,7333.02,0.06226888901009725,24819.78,27.58,2749.6,0.17848051544783755,33.445,0.0001180073529158453,0.00387741453855181
419,0.01143654897617328,7527.12,0.06467441601631474,25332.18,29.57,2804.9,0.1844885786512199,35.75,0.0001307946524844101,0.004182780087051348
420,0.011329801986583631,7575.48,0.06371095117191385,25539.57,29.5,2827.7,0.1795871588470741,35.32,0.00012836441305519438,0.00405908529922999
421,0.011373273563965254,7615.55,0.06407942171738563,25720.66,31.82,2845.7,0.17823045704148993,35.945,0.0001293513515607909,0.004106172287634553
422,0.011159257590541028,7742.1,0.06312902599771264,25983.94,32.41,2874.9,0.17792726221733987,36.375,0.00012452902997204756,0.003985273923419878
423,0.011212618254391587,7823.17,0.06405815027408288,26062.68,33.23,2889.2,0.1765981785419013,37.107498,0.00012572280811871543,0.004103446616536984
424,0.011248298425649774,7822.57,0.06380926439064435,26048.51,32.41,2886.9,0.1760556368061807,37.6875,0.0001265242174724752,0.004071622222075154
