date,ada_close,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
2020-12-16,0.167589,0.154305,0.157992,0.139449,0.141994,0.148165,0.140928,0.15413
2020-12-17,0.163483,0.167589,0.154305,0.157992,0.139449,0.141994,0.148165,0.140928
2020-12-18,0.164988,0.163483,0.167589,0.154305,0.157992,0.139449,0.141994,0.148165
2020-12-21,0.152656,0.164988,0.163483,0.167589,0.154305,0.157992,0.139449,0.141994
2020-12-22,0.156179,0.152656,0.164988,0.163483,0.167589,0.154305,0.157992,0.139449
2020-12-23,0.136394,0.156179,0.152656,0.164988,0.163483,0.167589,0.154305,0.157992
2020-12-24,0.152883,0.136394,0.156179,0.152656,0.164988,0.163483,0.167589,0.154305
2020-12-28,0.176735,0.152883,0.136394,0.156179,0.152656,0.164988,0.163483,0.167589
2020-12-29,0.192164,0.176735,0.152883,0.136394,0.156179,0.152656,0.164988,0.163483
2020-12-30,0.18404,0.192164,0.176735,0.152883,0.136394,0.156179,0.152656,0.164988
2020-12-31,0.181397,0.18404,0.192164,0.176735,0.152883,0.136394,0.156179,0.152656
2021-01-04,0.224762,0.181397,0.18404,0.192164,0.176735,0.152883,0.136394,0.156179
2021-01-05,0.258314,0.224762,0.181397,0.18404,0.192164,0.176735,0.152883,0.136394
2021-01-06,0.331898,0.258314,0.224762,0.181397,0.18404,0.192164,0.176735,0.152883
2021-01-07,0.29998,0.331898,0.258314,0.224762,0.181397,0.18404,0.192164,0.176735
2021-01-08,0.305597,0.29998,0.331898,0.258314,0.224762,0.181397,0.18404,0.192164
2021-01-12,0.287003,0.305597,0.29998,0.331898,0.258314,0.224762,0.181397,0.18404
2021-01-13,0.313609,0.287003,0.305597,0.29998,0.331898,0.258314,0.224762,0.181397
2021-01-14,0.310396,0.313609,0.287003,0.305597,0.29998,0.331898,0.258314,0.224762
2021-01-15,0.30253,0.310396,0.313609,0.287003,0.305597,0.29998,0.331898,0.258314
2021-01-19,0.369137,0.30253,0.310396,0.313609,0.287003,0.305597,0.29998,0.331898
2021-01-20,0.375394,0.369137,0.30253,0.310396,0.313609,0.287003,0.305597,0.29998
2021-01-21,0.310209,0.375394,0.369137,0.30253,0.310396,0.313609,0.287003,0.305597
2021-01-22,0.349577,0.310209,0.375394,0.369137,0.30253,0.310396,0.313609,0.287003
2021-01-25,0.343886,0.349577,0.310209,0.375394,0.369137,0.30253,0.310396,0.313609
2021-01-26,0.344234,0.343886,0.349577,0.310209,0.375394,0.369137,0.30253,0.310396
2021-01-27,0.31308,0.344234,0.343886,0.349577,0.310209,0.375394,0.369137,0.30253
2021-01-28,0.333303,0.31308,0.344234,0.343886,0.349577,0.310209,0.375394,0.369137
2021-01-29,0.348131,0.333303,0.31308,0.344234,0.343886,0.349577,0.310209,0.375394
2021-02-02,0.426247,0.348131,0.333303,0.31308,0.344234,0.343886,0.349577,0.310209
2021-02-03,0.4414,0.426247,0.348131,0.333303,0.31308,0.344234,0.343886,0.349577
2021-02-04,0.441051,0.4414,0.426247,0.348131,0.333303,0.31308,0.344234,0.343886
2021-02-05,0.537874,0.441051,0.4414,0.426247,0.348131,0.333303,0.31308,0.344234
2021-02-08,0.682511,0.537874,0.441051,0.4414,0.426247,0.348131,0.333303,0.31308
2021-02-09,0.703516,0.682511,0.537874,0.441051,0.4414,0.426247,0.348131,0.333303
2021-02-10,0.930318,0.703516,0.682511,0.537874,0.441051,0.4414,0.426247,0.348131
2021-02-11,0.927741,0.930318,0.703516,0.682511,0.537874,0.441051,0.4414,0.426247
2021-02-12,0.925587,0.927741,0.930318,0.703516,0.682511,0.537874,0.441051,0.4414
2021-02-16,0.870951,0.925587,0.927741,0.930318,0.703516,0.682511,0.537874,0.441051
2021-02-17,0.89092,0.870951,0.925587,0.927741,0.930318,0.703516,0.682511,0.537874
2021-02-18,0.914119,0.89092,0.870951,0.925587,0.927741,0.930318,0.703516,0.682511
2021-02-19,0.927649,0.914119,0.89092,0.870951,0.925587,0.927741,0.930318,0.703516
2021-02-23,0.954709,0.927649,0.914119,0.89092,0.870951,0.925587,0.927741,0.930318
2021-02-24,1.051657,0.954709,0.927649,0.914119,0.89092,0.870951,0.925587,0.927741
2021-02-25,1.079116,1.051657,0.954709,0.927649,0.914119,0.89092,0.870951,0.925587
2021-02-26,1.241105,1.079116,1.051657,0.954709,0.927649,0.914119,0.89092,0.870951
2021-03-01,1.292388,1.241105,1.079116,1.051657,0.954709,0.927649,0.914119,0.89092
2021-03-02,1.225582,1.292388,1.241105,1.079116,1.051657,0.954709,0.927649,0.914119
2021-03-03,1.216593,1.225582,1.292388,1.241105,1.079116,1.051657,0.954709,0.927649
2021-03-04,1.114868,1.216593,1.225582,1.292388,1.241105,1.079116,1.051657,0.954709
2021-03-05,1.168523,1.114868,1.216593,1.225582,1.292388,1.241105,1.079116,1.051657
2021-03-08,1.118053,1.168523,1.114868,1.216593,1.225582,1.292388,1.241105,1.079116
2021-03-09,1.195161,1.118053,1.168523,1.114868,1.216593,1.225582,1.292388,1.241105
2021-03-10,1.135003,1.195161,1.118053,1.168523,1.114868,1.216593,1.225582,1.292388
2021-03-11,1.12479,1.135003,1.195161,1.118053,1.168523,1.114868,1.216593,1.225582
2021-03-12,1.039144,1.12479,1.135003,1.195161,1.118053,1.168523,1.114868,1.216593
2021-03-15,1.033539,1.039144,1.12479,1.135003,1.195161,1.118053,1.168523,1.114868
2021-03-16,1.242953,1.033539,1.039144,1.12479,1.135003,1.195161,1.118053,1.168523
2021-03-17,1.378673,1.242953,1.033539,1.039144,1.12479,1.135003,1.195161,1.118053
2021-03-18,1.239006,1.378673,1.242953,1.033539,1.039144,1.12479,1.135003,1.195161
2021-03-19,1.30217,1.239006,1.378673,1.242953,1.033539,1.039144,1.12479,1.135003
2021-03-23,1.121552,1.30217,1.239006,1.378673,1.242953,1.033539,1.039144,1.12479
2021-03-24,1.075002,1.121552,1.30217,1.239006,1.378673,1.242953,1.033539,1.039144
2021-03-25,1.101574,1.075002,1.121552,1.30217,1.239006,1.378673,1.242953,1.033539
2021-03-26,1.213969,1.101574,1.075002,1.121552,1.30217,1.239006,1.378673,1.242953
2021-03-29,1.202541,1.213969,1.101574,1.075002,1.121552,1.30217,1.239006,1.378673
2021-03-30,1.213317,1.202541,1.213969,1.101574,1.075002,1.121552,1.30217,1.239006
2021-03-31,1.193264,1.213317,1.202541,1.213969,1.101574,1.075002,1.121552,1.30217
2021-04-01,1.189244,1.193264,1.213317,1.202541,1.213969,1.101574,1.075002,1.121552
2021-04-05,1.2143,1.189244,1.193264,1.213317,1.202541,1.213969,1.101574,1.075002
2021-04-06,1.255354,1.2143,1.189244,1.193264,1.213317,1.202541,1.213969,1.101574
2021-04-07,1.175149,1.255354,1.2143,1.189244,1.193264,1.213317,1.202541,1.213969
2021-04-08,1.219436,1.175149,1.255354,1.2143,1.189244,1.193264,1.213317,1.202541
2021-04-09,1.20354,1.219436,1.175149,1.255354,1.2143,1.189244,1.193264,1.213317
2021-04-12,1.316127,1.20354,1.219436,1.175149,1.255354,1.2143,1.189244,1.193264
2021-04-13,1.411786,1.316127,1.20354,1.219436,1.175149,1.255354,1.2143,1.189244
2021-04-14,1.45542,1.411786,1.316127,1.20354,1.219436,1.175149,1.255354,1.2143
2021-04-15,1.481588,1.45542,1.411786,1.316127,1.20354,1.219436,1.175149,1.255354
2021-04-16,1.416949,1.481588,1.45542,1.411786,1.316127,1.20354,1.219436,1.175149
2021-04-19,1.197959,1.416949,1.481588,1.45542,1.411786,1.316127,1.20354,1.219436
2021-04-20,1.265934,1.197959,1.416949,1.481588,1.45542,1.411786,1.316127,1.20354
2021-04-21,1.206735,1.265934,1.197959,1.416949,1.481588,1.45542,1.411786,1.316127
2021-04-22,1.147017,1.206735,1.265934,1.197959,1.416949,1.481588,1.45542,1.411786
2021-04-23,1.155702,1.147017,1.206735,1.265934,1.197959,1.416949,1.481588,1.45542
2021-04-27,1.306927,1.155702,1.147017,1.206735,1.265934,1.197959,1.416949,1.481588
2021-04-28,1.335666,1.306927,1.155702,1.147017,1.206735,1.265934,1.197959,1.416949
2021-04-29,1.308014,1.335666,1.306927,1.155702,1.147017,1.206735,1.265934,1.197959
2021-04-30,1.352449,1.308014,1.335666,1.306927,1.155702,1.147017,1.206735,1.265934
2021-05-03,1.36203,1.352449,1.308014,1.335666,1.306927,1.155702,1.147017,1.206735
2021-05-04,1.274111,1.36203,1.352449,1.308014,1.335666,1.306927,1.155702,1.147017
2021-05-05,1.475529,1.274111,1.36203,1.352449,1.308014,1.335666,1.306927,1.155702
2021-05-06,1.650124,1.475529,1.274111,1.36203,1.352449,1.308014,1.335666,1.306927
2021-05-07,1.653453,1.650124,1.475529,1.274111,1.36203,1.352449,1.308014,1.335666
2021-05-10,1.644696,1.653453,1.650124,1.475529,1.274111,1.36203,1.352449,1.308014
2021-05-11,1.764077,1.644696,1.653453,1.650124,1.475529,1.274111,1.36203,1.352449
2021-05-12,1.552775,1.764077,1.644696,1.653453,1.650124,1.475529,1.274111,1.36203
2021-05-13,1.933668,1.552775,1.764077,1.644696,1.653453,1.650124,1.475529,1.274111
2021-05-14,2.004796,1.933668,1.552775,1.764077,1.644696,1.653453,1.650124,1.475529
2021-05-18,2.003662,2.004796,1.933668,1.552775,1.764077,1.644696,1.653453,1.650124
2021-05-19,1.482521,2.003662,2.004796,1.933668,1.552775,1.764077,1.644696,1.653453
2021-05-20,1.810469,1.482521,2.003662,2.004796,1.933668,1.552775,1.764077,1.644696
2021-05-21,1.552277,1.810469,1.482521,2.003662,2.004796,1.933668,1.552775,1.764077
2021-05-25,1.555369,1.552277,1.810469,1.482521,2.003662,2.004796,1.933668,1.552775
2021-05-26,1.782702,1.555369,1.552277,1.810469,1.482521,2.003662,2.004796,1.933668
2021-05-27,1.64596,1.782702,1.555369,1.552277,1.810469,1.482521,2.003662,2.004796
2021-05-28,1.511987,1.64596,1.782702,1.555369,1.552277,1.810469,1.482521,2.003662
2021-06-01,1.734753,1.511987,1.64596,1.782702,1.555369,1.552277,1.810469,1.482521
2021-06-02,1.752824,1.734753,1.511987,1.64596,1.782702,1.555369,1.552277,1.810469
2021-06-03,1.840471,1.752824,1.734753,1.511987,1.64596,1.782702,1.555369,1.552277
2021-06-04,1.710908,1.840471,1.752824,1.734753,1.511987,1.64596,1.782702,1.555369
2021-06-07,1.564106,1.710908,1.840471,1.752824,1.734753,1.511987,1.64596,1.782702
2021-06-08,1.58803,1.564106,1.710908,1.840471,1.752824,1.734753,1.511987,1.64596
2021-06-09,1.624826,1.58803,1.564106,1.710908,1.840471,1.752824,1.734753,1.511987
2021-06-10,1.531857,1.624826,1.58803,1.564106,1.710908,1.840471,1.752824,1.734753
2021-06-11,1.436378,1.531857,1.624826,1.58803,1.564106,1.710908,1.840471,1.752824
2021-06-14,1.57511,1.436378,1.531857,1.624826,1.58803,1.564106,1.710908,1.840471
2021-06-15,1.597756,1.57511,1.436378,1.531857,1.624826,1.58803,1.564106,1.710908
2021-06-16,1.482573,1.597756,1.57511,1.436378,1.531857,1.624826,1.58803,1.564106
2021-06-17,1.482194,1.482573,1.597756,1.57511,1.436378,1.531857,1.624826,1.58803
2021-06-18,1.415396,1.482194,1.482573,1.597756,1.57511,1.436378,1.531857,1.624826
2021-06-22,1.153254,1.415396,1.482194,1.482573,1.597756,1.57511,1.436378,1.531857
2021-06-23,1.252896,1.153254,1.415396,1.482194,1.482573,1.597756,1.57511,1.436378
2021-06-24,1.356087,1.252896,1.153254,1.415396,1.482194,1.482573,1.597756,1.57511
2021-06-25,1.256478,1.356087,1.252896,1.153254,1.415396,1.482194,1.482573,1.597756
2021-06-28,1.324752,1.256478,1.356087,1.252896,1.153254,1.415396,1.482194,1.482573
2021-06-29,1.368437,1.324752,1.256478,1.356087,1.252896,1.153254,1.415396,1.482194
2021-06-30,1.383472,1.368437,1.324752,1.256478,1.356087,1.252896,1.153254,1.415396
2021-07-01,1.335611,1.383472,1.368437,1.324752,1.256478,1.356087,1.252896,1.153254
2021-07-02,1.394397,1.335611,1.383472,1.368437,1.324752,1.256478,1.356087,1.252896
2021-07-06,1.418053,1.394397,1.335611,1.383472,1.368437,1.324752,1.256478,1.356087
2021-07-07,1.403118,1.418053,1.394397,1.335611,1.383472,1.368437,1.324752,1.256478
2021-07-08,1.330146,1.403118,1.418053,1.394397,1.335611,1.383472,1.368437,1.324752
2021-07-09,1.349474,1.330146,1.403118,1.418053,1.394397,1.335611,1.383472,1.368437
2021-07-13,1.265083,1.349474,1.330146,1.403118,1.418053,1.394397,1.335611,1.383472
2021-07-14,1.262258,1.265083,1.349474,1.330146,1.403118,1.418053,1.394397,1.335611
2021-07-15,1.223192,1.262258,1.265083,1.349474,1.330146,1.403118,1.418053,1.394397
2021-07-16,1.173715,1.223192,1.262258,1.265083,1.349474,1.330146,1.403118,1.418053
2021-07-19,1.121116,1.173715,1.223192,1.262258,1.265083,1.349474,1.330146,1.403118
2021-07-20,1.056291,1.121116,1.173715,1.223192,1.262258,1.265083,1.349474,1.330146
2021-07-21,1.168098,1.056291,1.121116,1.173715,1.223192,1.262258,1.265083,1.349474
2021-07-22,1.186161,1.168098,1.056291,1.121116,1.173715,1.223192,1.262258,1.265083
2021-07-23,1.206307,1.186161,1.168098,1.056291,1.121116,1.173715,1.223192,1.262258
2021-07-26,1.258493,1.206307,1.186161,1.168098,1.056291,1.121116,1.173715,1.223192
2021-07-27,1.278446,1.258493,1.206307,1.186161,1.168098,1.056291,1.121116,1.173715
2021-07-28,1.283504,1.278446,1.258493,1.206307,1.186161,1.168098,1.056291,1.121116
2021-07-29,1.284084,1.283504,1.278446,1.258493,1.206307,1.186161,1.168098,1.056291
2021-07-30,1.308952,1.284084,1.283504,1.278446,1.258493,1.206307,1.186161,1.168098
2021-08-02,1.310068,1.308952,1.284084,1.283504,1.278446,1.258493,1.206307,1.186161
2021-08-03,1.365026,1.310068,1.308952,1.284084,1.283504,1.278446,1.258493,1.206307
2021-08-04,1.376564,1.365026,1.310068,1.308952,1.284084,1.283504,1.278446,1.258493
2021-08-05,1.386145,1.376564,1.365026,1.310068,1.308952,1.284084,1.283504,1.278446
2021-08-06,1.401786,1.386145,1.376564,1.365026,1.310068,1.308952,1.284084,1.283504
2021-08-09,1.47764,1.401786,1.386145,1.376564,1.365026,1.310068,1.308952,1.284084
2021-08-10,1.672566,1.47764,1.401786,1.386145,1.376564,1.365026,1.310068,1.308952
2021-08-11,1.798038,1.672566,1.47764,1.401786,1.386145,1.376564,1.365026,1.310068
2021-08-12,1.823878,1.798038,1.672566,1.47764,1.401786,1.386145,1.376564,1.365026
2021-08-13,2.136079,1.823878,1.798038,1.672566,1.47764,1.401786,1.386145,1.376564
2021-08-16,2.079417,2.136079,1.823878,1.798038,1.672566,1.47764,1.401786,1.386145
2021-08-17,1.926601,2.079417,2.136079,1.823878,1.798038,1.672566,1.47764,1.401786
2021-08-18,2.10856,1.926601,2.079417,2.136079,1.823878,1.798038,1.672566,1.47764
2021-08-19,2.42814,2.10856,1.926601,2.079417,2.136079,1.823878,1.798038,1.672566
2021-08-20,2.457702,2.42814,2.10856,1.926601,2.079417,2.136079,1.823878,1.798038
2021-08-23,2.917386,2.457702,2.42814,2.10856,1.926601,2.079417,2.136079,1.823878
2021-08-24,2.721091,2.917386,2.457702,2.42814,2.10856,1.926601,2.079417,2.136079
2021-08-25,2.738132,2.721091,2.917386,2.457702,2.42814,2.10856,1.926601,2.079417
2021-08-26,2.535528,2.738132,2.721091,2.917386,2.457702,2.42814,2.10856,1.926601
2021-08-27,2.944197,2.535528,2.738132,2.721091,2.917386,2.457702,2.42814,2.10856
2021-08-30,2.73316,2.944197,2.535528,2.738132,2.721091,2.917386,2.457702,2.42814
2021-08-31,2.772475,2.73316,2.944197,2.535528,2.738132,2.721091,2.917386,2.457702
2021-09-01,2.870767,2.772475,2.73316,2.944197,2.535528,2.738132,2.721091,2.917386
2021-09-02,2.963438,2.870767,2.772475,2.73316,2.944197,2.535528,2.738132,2.721091
2021-09-03,2.968239,2.963438,2.870767,2.772475,2.73316,2.944197,2.535528,2.738132
2021-09-07,2.502491,2.968239,2.963438,2.870767,2.772475,2.73316,2.944197,2.535528
2021-09-08,2.474989,2.502491,2.968239,2.963438,2.870767,2.772475,2.73316,2.944197
2021-09-09,2.517666,2.474989,2.502491,2.968239,2.963438,2.870767,2.772475,2.73316
2021-09-10,2.385911,2.517666,2.474989,2.502491,2.968239,2.963438,2.870767,2.772475
2021-09-13,2.400663,2.385911,2.517666,2.474989,2.502491,2.968239,2.963438,2.870767
2021-09-14,2.395638,2.400663,2.385911,2.517666,2.474989,2.502491,2.968239,2.963438
2021-09-15,2.501635,2.395638,2.400663,2.385911,2.517666,2.474989,2.502491,2.968239
